price,created_at,delivery_status
67.02,1627670575994,2
113.35,1633586229120,3
83.22,1626216034846,3
5.21,1631613856117,3
90.07,1623781855573,3
89.49,1626321755247,2
59.43,1627346161193,1
157.3,1631658065860,1
167.72,1622016885713,2
77.17,1625595755593,2
73.96,1632714331808,1
2.78,1622827372684,2
6.01,1620260437194,1
79.42,1627177503467,2
136.98,1628263702463,1
67.93,1628447847336,3
88.75,1621274203961,1
112.6,1620954962782,3
73.11,1627033267247,2
101.51,1633255694286,2
19.86,1633227876574,1
122.5,1620930939434,1
36.74,1629274853611,2
100.17,1628541978627,2
47.65,1629175803243,1
102.69,1627828853706,3
23.29,1622551512021,1
73.07,1621652175073,2
13.02,1628514994007,3
177.97,1622781910068,3
16.72,1633555726141,3
103.24,1623133094076,3
161.51,1625752514527,2
34.79,1627533737621,1
189.39,1620668084783,1
131.88,1626705773741,2
61.86,1632533797516,1
186.68,1620941574207,1
66.87,1625429690962,1
132.5,1622287704172,1
27.66,1628296187598,3
69.83,1621325609779,1
83.6,1623826501913,1
17.13,1623028403225,3
85.22,1626865251599,3
77.45,1632588893912,1
153.61,1631265042606,1
54.52,1622038799373,2
96.03,1620119145632,3
49.92,1624953186516,3
131.65,1631947420088,1
228.79,1628887458905,1
3.88,1626157533198,1
148.89,1622332859649,3
4.08,1630352204138,2
43.89,1631843720594,2
174.48,1633539399721,3
13.58,1620972963282,2
2.5,1626970291330,2
64.33,1625678884491,2
263.41,1625751477776,3
123.73,1631934711753,2
42.53,1623732875695,1
66.98,1632324181218,2
92.12,1623774756714,2
112.09,1621579089755,1
86.19,1622907196377,3
201.54,1622783239702,1
79.47,1621819662912,3
27.18,1623894915723,1
194.99,1627595717288,3
55.84,1621356572456,2
86.82,1622633952988,2
1.66,1632965932819,1
21.8,1631054664558,1
131.47,1627062772520,3
41.0,1620482938384,2
105.63,1621742844198,1
147.66,1622402692871,3
178.75,1630995389944,1
131.63,1624790155658,3
274.72,1626374702216,1
87.8,1625432330140,3
62.33,1627777801904,3
8.44,1623502021170,1
2.05,1630886449750,1
15.05,1624469823442,2
56.6,1623580169846,1
71.21,1625615803433,1
155.67,1623845587089,3
73.42,1623237266379,2
100.0,1626922119021,3
22.28,1630696215151,1
39.52,1629719664659,3
36.64,1625942025893,3
0.49,1619939784485,1
1.76,1622800103607,1
19.23,1628985235273,1
83.1,1630852750576,3
35.84,1625232076107,3
150.58,1625992425140,1
47.17,1630796739999,2
82.48,1632311007135,1
166.74,1629292781130,1
114.64,1620379762502,1
67.79,1633146891562,1
30.24,1631993523995,2
72.36,1627429551707,2
67.3,1625225525279,3
70.44,1632209404954,3
114.53,1633840034620,3
250.18,1628667596806,3
117.02,1622535992982,3
98.57,1619986251465,1
14.6,1622259582678,3
118.26,1632152664204,3
33.1,1626427931122,3
78.04,1623086994273,2
30.49,1630091237358,2
114.44,1627938851366,3
88.03,1622220236752,3
72.32,1627572334625,1
54.46,1628344623048,3
8.23,1629384969580,3
0.92,1624781963283,3
150.11,1629388418767,1
21.98,1631592310387,3
112.75,1626282244811,3
30.42,1622710293748,3
76.9,1630401559719,1
21.68,1632655085138,1
51.49,1624504162820,1
49.87,1632978570777,3
19.47,1630722529343,1
58.36,1633110958945,1
98.92,1633013727301,1
179.8,1629388593688,3
86.1,1622772140626,3
94.02,1629825977528,3
145.96,1628961133076,1
1.79,1620347854530,3
114.59,1626084151483,2
78.0,1620228382191,1
68.53,1627411383405,2
119.76,1627119421606,1
22.45,1633175107644,3
185.01,1628214003399,3
74.01,1630155896334,2
121.75,1621968582014,3
82.89,1628186477460,2
216.47,1626748923028,2
177.99,1625241026394,2
62.44,1627033905008,3
116.36,1623131243196,3
60.73,1621355456711,1
220.25,1623044692202,3
27.49,1620691854098,2
172.42,1627992769418,2
77.77,1633816361905,1
11.02,1630461489480,2
175.05,1625628004716,1
7.29,1626645132636,1
22.02,1626130577070,2
87.64,1622173946677,3
10.57,1632833905996,1
125.79,1629126130961,1
53.79,1623054324057,3
17.1,1630537903584,3
109.91,1629169877273,1
82.64,1622403078927,1
159.75,1620790942666,1
89.6,1626800125972,3
81.83,1628445057043,3
211.8,1620829791051,1
174.49,1622718205289,1
68.04,1632939363036,2
100.52,1629228636944,2
94.72,1624252380076,2
100.88,1631492954507,3
55.58,1633449881575,1
65.44,1628313064523,1
42.47,1620562744569,1
66.28,1627788038979,1
60.19,1633403202527,3
44.81,1623879060654,3
126.61,1627925581674,2
94.37,1620439260207,1
294.8,1624588934211,2
52.06,1625261966616,3
32.1,1623048186414,2
73.6,1632809621259,3
63.66,1629400312360,3
25.39,1627686119286,3
54.75,1630036677662,2
229.3,1629909781047,1
102.42,1621321314194,1
7.26,1626519579241,3
102.17,1629898601570,1
186.23,1633057638422,3
3.51,1623116217395,1
29.92,1631507240926,2
22.08,1633862016978,2
45.23,1631993947493,1
102.18,1625358427140,1
124.53,1625588964428,3
187.98,1633255600555,3
99.31,1626584615273,3
137.89,1620449949391,3
62.85,1623204295709,2
76.91,1628313695094,3
79.14,1633010071509,1
177.32,1627342592447,3
186.47,1628557992893,1
9.21,1631158144556,2
31.16,1629115565295,2
112.96,1622502197279,1
95.22,1629216043798,2
153.02,1630703705259,1
64.82,1629863029766,3
79.9,1625863992612,2
54.31,1624617157076,3
246.78,1622035480015,3
90.17,1630361079008,1
2.76,1626477314136,1
48.11,1629988419909,2
109.79,1620751392835,3
104.47,1619957311064,1
23.25,1633624441185,3
101.84,1626002393902,1
113.69,1632111947302,1
68.22,1628284399065,2
1.22,1626947449728,3
15.72,1620740950305,1
71.04,1620645766265,2
47.85,1620113883514,3
28.94,1625684141666,3
98.01,1630691002212,3
127.95,1631517518120,1
146.98,1623566632968,1
137.73,1632409147068,2
187.3,1628092234275,2
51.31,1622201131544,3
15.37,1624146562384,2
214.27,1621350004696,1
123.47,1622345384040,1
37.8,1626696253535,1
10.79,1620210741770,1
0.18,1633926635796,1
73.23,1632529746743,3
113.77,1628987034878,3
92.53,1623736481088,3
177.02,1629400221210,2
72.54,1625782786031,3
79.88,1631284471400,1
49.23,1622173089810,2
19.54,1624096628529,2
18.58,1620620125533,1
19.38,1622149889789,3
57.98,1625091279461,2
64.73,1631656549898,2
127.89,1629767523413,1
63.72,1622116435602,2
51.27,1623956671046,1
46.07,1621729138881,3
92.83,1625332084646,2
116.93,1630422035505,1
123.9,1629015473906,1
2.22,1633611299343,2
81.83,1628497341333,2
175.38,1632693678096,3
210.66,1625776240199,3
56.0,1624852944866,2
26.98,1633854618936,2
4.99,1628473677629,1
144.89,1624885748020,3
6.82,1633727354858,2
24.58,1630024384126,1
9.09,1625855353912,2
36.25,1630485489055,3
1.69,1632226972296,1
269.91,1628963319506,3
79.75,1624654662796,3
99.79,1620976811307,3
52.5,1627596024228,1
5.86,1626328642961,2
129.46,1622413928100,3
107.77,1633129295542,3
44.87,1627161045901,3
74.8,1628508143329,2
46.95,1629565989291,1
66.96,1620697253993,3
232.83,1631147825161,2
85.92,1630432359999,1
56.91,1629534251088,2
132.57,1625263046099,1
109.67,1629792581971,3
141.51,1629541639161,1
78.96,1626598070461,3
20.1,1633005249328,2
205.73,1631138635637,1
131.76,1626015301238,1
20.06,1628228383754,1
27.3,1633067254591,1
7.79,1623033409753,2
50.83,1628132203829,2
84.47,1623107186185,2
0.92,1633587792384,1
2.24,1626308719772,3
99.22,1623432049205,2
19.96,1622393393932,2
16.86,1629508099516,2
27.12,1621847332097,3
172.11,1623847587024,3
143.92,1620031305925,3
8.93,1628890058964,3
161.14,1624103060513,2
83.7,1624260421350,1
90.51,1632728108720,3
100.34,1627487597685,3
148.18,1625492713069,2
206.83,1625881078922,2
216.52,1633536241749,3
54.98,1630878992617,3
2.07,1622330609790,1
32.79,1620239490291,2
34.29,1627387537468,1
38.41,1631674614536,3
2.66,1631030871972,3
82.96,1631181946759,2
134.5,1623626740941,3
76.52,1622565588764,3
15.57,1628589626239,2
161.74,1626505002179,3
122.08,1632687899613,3
65.29,1633821176886,3
81.76,1623965407772,2
11.54,1624919163766,2
63.06,1628891479515,2
32.85,1633320519338,1
178.51,1623770183496,3
131.19,1626227683190,1
189.68,1625704734403,1
76.22,1629889572442,1
52.06,1627353401389,1
118.46,1626105691615,3
28.17,1621259971232,2
12.58,1626536008287,3
202.12,1623492817661,3
104.73,1624430837547,3
104.13,1628550897461,3
136.42,1623305302570,3
40.07,1622973193111,2
120.71,1629193046722,2
105.16,1624696973283,1
92.53,1631265819088,3
20.7,1629377346835,1
30.67,1628391234372,1
84.13,1630062169892,1
222.98,1625763125599,3
74.85,1630077814227,1
259.52,1631029555361,3
97.2,1631046713048,3
20.22,1632723228282,3
44.14,1626469707482,2
162.76,1627537000520,2
203.17,1631098741328,2
151.54,1623910245756,1
55.13,1627000110797,1
4.94,1627078532171,1
103.52,1622187986518,1
21.13,1628139858059,3
159.29,1621567554884,3
106.37,1625686139139,1
79.29,1632991011290,3
126.45,1630789160574,3
129.42,1626459598560,1
11.49,1627864067776,3
3.82,1622047604865,3
48.3,1628468756007,3
113.69,1629848168968,1
63.08,1629534434014,1
75.12,1619904551281,1
61.17,1629246158317,1
193.13,1633119311518,3
88.49,1629990572380,3
26.06,1625474099788,3
146.58,1626423636918,1
161.55,1632365726113,2
150.54,1632661918719,3
10.03,1622954546340,2
75.14,1633194764582,2
74.09,1621687984272,3
214.02,1624377369381,3
87.54,1626451346387,2
2.46,1623025729354,1
55.53,1629271128979,2
129.53,1627644139664,1
69.08,1629599886221,3
128.81,1619863800573,1
50.88,1628369437848,1
75.21,1627638829647,3
0.34,1621991271192,3
89.86,1622870633888,2
46.0,1629185069068,1
179.42,1623547827573,3
64.34,1627986568798,1
3.15,1629939765288,3
145.23,1632220831955,3
68.29,1620339737867,3
117.08,1631645430361,2
12.8,1626588248569,2
25.07,1620704259229,1
5.61,1625383015358,3
6.89,1625731424549,2
168.22,1620704042492,1
124.45,1630665259076,2
39.54,1628355123195,2
124.84,1622194278687,1
15.81,1629361204522,3
110.48,1631461048448,3
69.07,1621947143478,2
97.91,1631422355610,3
77.16,1625535691918,1
129.42,1620025389945,1
54.9,1620760425753,2
146.13,1623493393623,1
39.15,1627064514703,1
47.95,1628457900609,2
76.78,1625176597602,3
40.39,1620622383540,1
85.44,1622537424665,1
88.09,1632970309926,3
214.26,1621742112522,3
22.65,1633213341282,1
59.63,1624886538015,3
76.45,1620219301014,2
8.73,1628758873672,2
112.01,1629793189543,2
22.84,1629638144747,3
16.78,1631689669560,1
31.97,1630780107205,2
187.15,1626605894844,2
100.08,1620520922604,3
70.13,1620291829760,2
69.96,1633242337602,1
156.31,1626041592627,1
44.51,1633400148196,2
98.29,1626533080604,1
236.67,1626567562497,2
142.0,1620771953958,1
160.95,1629273296926,1
26.47,1632400918901,1
195.3,1630986192723,2
46.48,1632073568545,2
136.44,1632142955530,3
18.48,1633214371407,3
3.28,1628738810963,1
110.54,1628460153324,1
228.15,1626567297765,1
163.62,1631777909595,3
101.48,1621601058459,2
81.63,1625065513882,1
52.36,1629620358946,2
208.03,1627343818790,2
23.95,1629536413916,3
0.74,1626082356427,3
197.57,1633716753258,2
31.98,1631421966128,2
40.81,1625024217505,2
42.51,1622287569318,3
128.92,1625803840644,3
91.98,1631091346785,2
4.01,1620542467528,1
16.28,1628704377766,3
23.39,1629643946850,3
23.86,1631392193337,2
13.95,1623203572985,3
33.07,1629460786734,2
73.0,1627807269831,1
175.58,1621277044965,1
28.9,1627864639235,1
38.18,1628254209383,3
90.19,1626643473139,2
53.07,1630652772781,3
1.93,1629167293748,2
40.2,1631742609768,1
95.27,1625677979487,1
190.87,1631583390888,3
41.91,1633305695576,2
149.85,1628306188617,2
47.42,1622833816396,2
168.57,1624314284920,2
47.21,1626780456958,2
22.79,1627512925124,2
42.04,1624613983061,1
153.56,1623719397210,1
15.05,1625121870995,1
94.14,1624495243175,3
15.52,1632619886810,2
98.65,1622021373263,2
5.55,1631324355990,1
51.86,1629704848551,3
68.48,1633672176241,2
92.51,1622057793456,3
19.02,1627418066125,3
13.44,1629641143628,3
73.28,1629518614542,1
99.15,1623542642856,2
21.7,1628439885271,1
179.12,1631876572808,3
160.63,1624261406372,3
99.85,1623108501759,1
146.26,1630281780665,2
67.69,1623817389005,3
26.71,1629716024409,2
79.41,1629158439172,1
86.84,1632877084936,2
62.94,1628186478789,2
67.4,1631280811083,1
0.98,1629671139282,3
54.84,1631465661726,3
8.26,1626994462889,1
122.25,1630139326237,1
9.03,1622822606141,3
207.91,1630396044777,3
165.67,1622160500217,2
139.01,1630845555490,1
58.2,1630991650485,1
12.31,1632734452451,1
84.11,1622890135995,2
0.9,1630126074131,1
92.49,1620554535150,2
47.34,1633330037977,1
101.39,1629586114754,2
59.26,1621144644129,1
38.79,1627122183254,2
38.7,1623521786333,2
141.34,1631594211486,3
124.44,1627062025092,1
28.03,1630852173270,1
85.24,1628504800505,1
77.04,1633833863380,3
146.56,1627253478878,2
103.81,1625649794923,3
60.35,1625728061199,3
8.47,1632694208351,3
112.5,1626055629724,2
69.9,1628105408197,2
100.35,1626488599026,2
50.33,1622021789382,1
91.73,1625139634629,2
79.78,1625774683026,1
35.39,1624357980409,2
81.43,1619828019868,2
18.25,1626848928947,1
140.28,1631712496537,3
51.48,1621806986340,1
74.87,1624719772723,3
48.78,1621646515712,2
134.18,1626710040314,1
118.13,1630529852987,2
42.41,1631303750368,1
171.9,1627388528420,1
118.27,1633580835551,3
142.42,1627690337602,1
14.31,1621996707347,1
132.28,1628582307886,1
196.47,1626183160709,1
45.1,1626469139819,1
74.92,1623455947823,3
126.03,1621572184006,2
196.32,1626117355567,2
151.45,1629252899395,1
83.28,1623070261181,2
17.77,1631850871278,2
2.38,1628644517822,3
75.72,1630515178678,1
116.41,1621489857417,1
138.36,1623277373025,3
53.94,1624086657212,1
216.19,1630718325756,1
121.49,1628462309711,3
95.08,1627650535458,2
87.29,1622933409552,3
124.07,1626119782446,2
97.88,1630564375216,3
209.02,1629253730459,1
66.68,1623957659250,2
83.22,1624592168566,1
88.42,1631523646263,3
101.79,1622011708736,1
105.5,1626761140016,3
0.36,1632744585223,3
88.43,1626919171596,1
74.69,1624660486927,3
135.59,1632979462373,3
4.92,1623307775920,2
4.86,1625328021323,2
185.88,1627541605826,1
106.26,1622131770499,3
14.89,1631555392511,3
12.16,1630954760057,3
87.5,1621973552528,1
21.5,1619860446483,1
100.16,1622497788117,1
13.9,1633002014962,3
9.5,1630870122893,1
22.92,1629231643768,1
99.64,1626840238593,2
99.22,1626159480610,2
76.67,1628512445665,3
98.28,1631207274849,1
53.02,1627679237376,3
11.54,1620043292747,1
41.35,1623740793756,1
14.47,1625682099090,3
11.46,1626890176958,1
10.32,1627374228323,2
3.4,1623480949370,3
35.33,1623250873971,3
225.32,1630956285647,3
217.38,1628537420770,3
79.12,1629990465795,2
80.36,1624873489107,1
101.85,1633836991841,1
129.24,1624828568979,3
96.65,1625110524863,3
106.09,1626153331312,3
45.76,1633758222995,2
54.22,1625201724856,1
82.7,1627796372520,1
175.48,1629773542204,2
124.47,1626185369581,1
50.75,1630265144594,3
0.02,1627648424272,2
124.6,1630704309000,3
63.84,1633831100481,3
95.95,1621281024867,3
174.78,1626630583971,2
89.26,1633707042718,2
6.4,1632603407135,1
141.93,1626491705172,1
46.28,1622965244546,2
169.93,1625484080810,2
270.25,1621723178277,1
2.73,1622219165303,3
53.8,1627556922238,1
55.72,1627588435038,3
96.82,1623273558258,1
17.06,1621680704643,1
130.5,1624224655698,3
96.04,1628048663831,2
145.75,1622990603266,1
104.15,1630928911069,1
55.21,1625989426985,3
37.7,1623749078371,2
123.11,1631032757521,2
50.92,1627194506374,1
27.39,1630454308812,3
58.96,1625383129450,2
152.46,1630956572104,2
100.01,1621180125245,3
195.77,1625036636694,1
74.46,1625585273845,2
2.61,1631506696917,2
15.28,1625895075327,3
24.07,1628647056445,1
28.27,1626781838803,1
184.44,1633193010982,3
185.17,1633104544053,2
33.97,1629789965207,1
167.57,1625232994915,3
107.71,1629374395590,2
80.17,1630436974494,2
100.66,1623356735147,1
56.54,1623286664228,3
129.6,1633551077754,2
3.88,1628814715871,1
21.27,1633022346637,1
80.72,1632083658007,1
6.36,1627998489482,1
28.6,1632470699996,1
62.14,1622503851956,1
181.69,1631504931670,1
52.14,1632143168773,1
1.83,1620157795843,3
89.7,1622636285576,2
87.9,1631499592544,3
103.83,1633820680672,1
77.69,1624476547190,3
89.39,1633320742278,1
26.09,1622106297202,3
28.73,1629966158673,3
104.0,1620922065643,3
94.4,1620500442022,2
171.51,1628603011475,1
9.97,1622640990584,1
221.13,1631231299153,3
201.7,1629608577404,3
22.8,1631603170050,2
104.89,1623872894156,3
3.93,1623422225010,2
96.8,1620368083662,1
27.49,1620198271560,2
131.64,1631334730836,3
233.23,1631611019832,2
143.89,1630804295058,1
187.35,1624347900808,2
199.37,1620737241894,1
92.75,1621058454928,2
82.14,1632727773045,3
78.16,1631648753808,3
109.07,1628607825124,3
15.88,1620703282203,3
85.76,1629462407794,3
173.65,1621091930513,1
16.58,1628042105681,2
89.3,1628490619388,2
46.5,1625702965269,2
42.53,1629720146400,2
57.25,1626588445019,1
92.31,1621218669105,2
100.55,1631500861303,1
26.72,1622108971620,1
60.77,1624290538514,1
68.84,1631352548954,1
141.41,1624605902494,3
92.99,1627810870709,1
57.06,1624951605732,3
101.16,1630787747399,2
93.97,1621333541625,3
184.36,1630475444221,3
62.27,1628924072531,2
21.66,1626990925627,1
90.34,1626183615886,3
97.5,1626279120778,2
136.06,1625071236064,3
49.02,1624691488793,3
69.47,1621597572665,3
44.45,1633720263704,1
109.52,1624202298839,2
199.7,1626848339309,3
167.5,1630729915124,2
243.64,1624952883371,3
39.6,1624373513724,3
204.27,1633831790741,2
204.96,1631041765676,3
31.47,1620225563715,3
77.22,1630629077722,1
24.53,1624254235469,2
36.6,1623957451014,3
114.32,1629329040036,1
12.77,1633303005913,1
277.14,1628249103816,2
9.45,1631032160602,2
2.69,1630849966860,3
19.78,1633483780920,1
208.06,1632693534085,3
22.91,1631004071700,2
97.53,1620236584957,2
24.18,1620739047828,3
66.18,1628900031929,3
25.38,1630850820080,2
99.41,1627713163903,3
71.16,1630164662805,3
45.2,1629084090802,1
152.25,1631331965751,1
107.98,1629977263137,3
54.63,1630687291993,3
16.99,1623737313459,2
106.48,1628953838516,3
13.64,1621209578889,2
13.86,1620971767774,3
18.01,1622349016250,3
38.34,1629945839051,3
238.72,1632859438512,1
26.87,1626149768276,3
